S,0.6753088235855103,0.7813511490821838,-4.241260569415317e-07,0.6804598569869995,0.706720769405365,-0.030364181846380234,0.6955605745315552,0.6261491179466248,-0.05112701281905174,0.7047643065452576,0.5566381216049194,-0.07097688317298889,0.7058869004249573,0.4993249177932739,-0.08741877973079681,0.7834898829460144,0.6413964629173279,-0.017390640452504158,0.8053686618804932,0.6509625911712646,-0.04889848828315735,0.7698233723640442,0.6698467135429382,-0.07090616971254349,0.735625147819519,0.6816443800926208,-0.08154456317424774,0.7978435754776001,0.689357340335846,-0.015009146183729172,0.8197423219680786,0.6981154084205627,-0.050096768885850906,0.7682077884674072,0.7122548222541809,-0.06384669989347458,0.7300161719322205,0.7166200280189514,-0.06587059795856476,0.8014739155769348,0.7374095916748047,-0.01768384873867035,0.8222944140434265,0.7464559078216553,-0.053065016865730286,0.7736130356788635,0.7524961829185486,-0.05284718796610832,0.7376916408538818,0.7517871260643005,-0.043128080666065216,0.797472357749939,0.7834624648094177,-0.022297624498605728,0.821171760559082,0.7862032055854797,-0.043981440365314484,0.7837836742401123,0.7859492301940918,-0.0385885052382946,0.7534344792366028,0.7803431749343872,-0.02852759137749672
S,0.6861106157302856,0.7122571468353271,-4.3125908177898964e-07,0.6909000277519226,0.631940484046936,-0.024479316547513008,0.7075344324111938,0.5480230450630188,-0.041384804993867874,0.7164651155471802,0.4799712300300598,-0.0587112233042717,0.7162901163101196,0.42526739835739136,-0.07320046424865723,0.7922984957695007,0.5664052963256836,-0.008520172908902168,0.8169487714767456,0.5624622106552124,-0.039249904453754425,0.7822962403297424,0.5816460847854614,-0.062049709260463715,0.7506691217422485,0.5983456373214722,-0.07337189465761185,0.8065958619117737,0.6146408915519714,-0.009042439050972462,0.8308789134025574,0.6137403845787048,-0.04237523302435875,0.7801758050918579,0.6296801567077637,-0.05568304657936096,0.7443094253540039,0.6399435997009277,-0.05755702778697014,0.8109235763549805,0.6634197235107422,-0.014777122065424919,0.8356269598007202,0.6644517183303833,-0.04775974899530411,0.7870492935180664,0.6711215376853943,-0.04651499167084694,0.7519180774688721,0.6747673153877258,-0.0367705300450325,0.8078415989875793,0.7114012837409973,-0.02230537310242653,0.8317753076553345,0.7078617215156555,-0.0424400195479393,0.7945866584777832,0.7072384357452393,-0.03649144619703293,0.7651380896568298,0.7044132947921753,-0.026452690362930298
S,0.6875124573707581,0.7053351998329163,-4.2582155401760247e-07,0.6919934153556824,0.626303493976593,-0.02597793936729431,0.7079625129699707,0.5417466759681702,-0.04360038787126541,0.7163826823234558,0.47226595878601074,-0.061297107487916946,0.7165617942810059,0.41663432121276855,-0.07592989504337311,0.7943828701972961,0.5568549036979675,-0.008868405595421791,0.8182871341705322,0.5565152168273926,-0.04007621109485626,0.7825498580932617,0.5769838094711304,-0.06330408900976181,0.7510887980461121,0.5939322710037231,-0.07491445541381836,0.8090088963508606,0.6050940155982971,-0.008787733502686024,0.8322900533676147,0.6075947284698486,-0.04273558408021927,0.7808566689491272,0.6246141791343689,-0.056489378213882446,0.7454587817192078,0.6347532868385315,-0.05848259478807449,0.8132750391960144,0.653897762298584,-0.014084436930716038,0.8364711999893188,0.6578275561332703,-0.04749889299273491,0.7874614000320435,0.6654160022735596,-0.04622989520430565,0.7532123923301697,0.6690234541893005,-0.036321427673101425,0.8103250861167908,0.7013658285140991,-0.02131740190088749,0.8324252367019653,0.6999413967132568,-0.04144320636987686,0.7944148778915405,0.7004598379135132,-0.03537031263113022,0.7658054232597351,0.6978731751441956,-0.025177594274282455
S,0.6889045238494873,0.6981110572814941,-4.460851812382316e-07,0.69230717420578,0.618243396282196,-0.025603648275136948,0.7088124752044678,0.5330207943916321,-0.04319220408797264,0.7174760699272156,0.46409475803375244,-0.060849931091070175,0.7176790833473206,0.4084934592247009,-0.07549791038036346,0.7985260486602783,0.5477300882339478,-0.008879108354449272,0.8197561502456665,0.547109067440033,-0.0403665229678154,0.7832944989204407,0.5678808689117432,-0.0638405829668045,0.7517319321632385,0.5855070948600769,-0.0755443274974823,0.8128568530082703,0.596308708190918,-0.009109466336667538,0.8329236507415771,0.5987393856048584,-0.04333621263504028,0.7804413437843323,0.6162806153297424,-0.05712476000189781,0.745430052280426,0.6267421245574951,-0.05903371050953865,0.8167151808738708,0.6457138657569885,-0.014663600362837315,0.8374446630477905,0.6490685343742371,-0.048557180911302567,0.7871286273002625,0.6572133302688599,-0.047070275992155075,0.7534914016723633,0.6608406901359558,-0.03683778643608093,0.8133720755577087,0.6939716935157776,-0.02207300253212452,0.8343620300292969,0.6919768452644348,-0.04252290725708008,0.7951527237892151,0.6927452087402344,-0.03608311712741852,0.766727089881897,0.6897539496421814,-0.025436149910092354
S,0.6900222897529602,0.6903458833694458,-4.362121615031356e-07,0.6926348805427551,0.6103391051292419,-0.025136897340416908,0.7086223363876343,0.5244238376617432,-0.04235535115003586,0.71725994348526,0.4549719989299774,-0.05980993062257767,0.7175120115280151,0.3999135196208954,-0.07431582361459732,0.7966128587722778,0.5386160016059875,-0.008183754980564117,0.82044517993927,0.5365081429481506,-0.039702050387859344,0.7858586311340332,0.5578796863555908,-0.06318818032741547,0.7539476752281189,0.5756973624229431,-0.07475423067808151,0.8118574619293213,0.5868834853172302,-0.008586428128182888,0.833407998085022,0.5892415642738342,-0.04253092035651207,0.782089114189148,0.6074274778366089,-0.05646359920501709,0.7465419769287109,0.616923451423645,-0.05848182737827301,0.8171852231025696,0.6356621980667114,-0.014352202415466309,0.8379049301147461,0.6393427848815918,-0.04794580489397049,0.7881724834442139,0.6484671831130981,-0.04674872010946274,0.7540053725242615,0.6511306762695312,-0.03681647777557373,0.8152331709861755,0.6837571859359741,-0.021985281258821487,0.8364130854606628,0.6829763054847717,-0.04249981418251991,0.7973836064338684,0.6849820017814636,-0.03631286695599556,0.7684595584869385,0.6811710596084595,-0.025849446654319763
S,0.6891628503799438,0.685821533203125,-4.462733613763703e-07,0.691675066947937,0.6030790209770203,-0.02457868866622448,0.7080187797546387,0.5151774883270264,-0.04124009981751442,0.7171143889427185,0.4452701210975647,-0.05840431898832321,0.7174866795539856,0.39032119512557983,-0.07261113077402115,0.7962883114814758,0.5305144190788269,-0.006463805679231882,0.8205978274345398,0.5260668396949768,-0.03833232820034027,0.7861738801002502,0.5471913814544678,-0.06211741268634796,0.7543156743049622,0.5653055310249329,-0.07379886507987976,0.8119189739227295,0.5789602398872375,-0.007265309803187847,0.8336000442504883,0.5781891942024231,-0.04181239753961563,0.7822769284248352,0.5976665616035461,-0.056054238229990005,0.7468641400337219,0.6088836789131165,-0.05800742283463478,0.8179293870925903,0.6280933618545532,-0.01356864720582962,0.8376675844192505,0.6292970180511475,-0.0477413609623909,0.7874692678451538,0.6399653553962708,-0.04663478210568428,0.753241777420044,0.6441320776939392,-0.036450862884521484,0.8166996836662292,0.6769760847091675,-0.02172592096030712,0.8376551866531372,0.6740278005599976,-0.04223950579762459,0.7985619902610779,0.6765437126159668,-0.035919200628995895,0.7697628736495972,0.673645555973053,-0.025255098938941956
S,0.6896041631698608,0.6759465336799622,-4.55449821856746e-07,0.6917327642440796,0.5919626355171204,-0.02399168163537979,0.7080599069595337,0.5050405263900757,-0.040920939296483994,0.7169561982154846,0.43559134006500244,-0.058594267815351486,0.716471791267395,0.37997734546661377,-0.07323569059371948,0.7991454005241394,0.5210734009742737,-0.005848961882293224,0.8217945098876953,0.5165390372276306,-0.03814459964632988,0.7863692045211792,0.5368678569793701,-0.06225888058543205,0.7544359564781189,0.5554243326187134,-0.07417251914739609,0.8136478662490845,0.5703544020652771,-0.00745861092582345,0.8349707126617432,0.5689721703529358,-0.04272633045911789,0.7817851901054382,0.5881128907203674,-0.05708286911249161,0.7462960481643677,0.6003028154373169,-0.058969732373952866,0.8179783821105957,0.6201812624931335,-0.014558431692421436,0.838526725769043,0.6202281713485718,-0.04895860701799393,0.7873213291168213,0.6301479935646057,-0.04738173633813858,0.7535267472267151,0.6346828937530518,-0.036829687654972076,0.8150671720504761,0.6695860028266907,-0.02349095791578293,0.8373790979385376,0.666079044342041,-0.043644439429044724,0.7982839345932007,0.66705322265625,-0.0368029959499836,0.7700639367103577,0.6637524962425232,-0.02586326375603676
S,0.6896615028381348,0.6686211228370667,-4.5195054099167464e-07,0.6919193267822266,0.5847190618515015,-0.023929722607135773,0.7078936696052551,0.4959471523761749,-0.04064749926328659,0.7165201306343079,0.4259274899959564,-0.05796240642666817,0.7157206535339355,0.37136638164520264,-0.07232693582773209,0.7976356744766235,0.5113687515258789,-0.006822240073233843,0.8204564452171326,0.5046888589859009,-0.0391480028629303,0.7855852246284485,0.527076244354248,-0.06297370046377182,0.7541772127151489,0.5472587943077087,-0.07457637041807175,0.8133023977279663,0.560761034488678,-0.008280064910650253,0.8351143002510071,0.5576591491699219,-0.0432962141931057,0.7823879718780518,0.5780880451202393,-0.05714822933077812,0.7468443512916565,0.5908347368240356,-0.05861148238182068,0.8187736868858337,0.6107883453369141,-0.015180314891040325,0.8390325307846069,0.6092216372489929,-0.04962582886219025,0.7876340746879578,0.6197875142097473,-0.047956664115190506,0.7536582350730896,0.6248630881309509,-0.03726956620812416,0.8166248798370361,0.6606107950210571,-0.023860637098550797,0.8374580144882202,0.6557633876800537,-0.04426021873950958,0.7975091934204102,0.6574669480323792,-0.03747640550136566,0.7688894271850586,0.6548439860343933,-0.026485400274395943
S,0.689712405204773,0.6449243426322937,-4.6272543841041625e-07,0.6910946369171143,0.5606811046600342,-0.02374446392059326,0.7066158056259155,0.47077664732933044,-0.040445126593112946,0.7151070833206177,0.40099895000457764,-0.057688143104314804,0.7136274576187134,0.34618064761161804,-0.07186436653137207,0.7959557771682739,0.48404058814048767,-0.008591868914663792,0.822055459022522,0.4759294390678406,-0.04093616455793381,0.7857303619384766,0.49846863746643066,-0.06428664177656174,0.7529855966567993,0.5188342332839966,-0.07556340098381042,0.8121156692504883,0.533848762512207,-0.01015135645866394,0.8357289433479309,0.5300312638282776,-0.045360758900642395,0.7821917533874512,0.5514349341392517,-0.05876467376947403,0.7457299828529358,0.564576268196106,-0.059874940663576126,0.8183358907699585,0.5842440128326416,-0.016973009333014488,0.838894248008728,0.5827149152755737,-0.05091376230120659,0.7868776917457581,0.5946254134178162,-0.04860423132777214,0.7523355484008789,0.600055456161499,-0.03771398961544037,0.8174439072608948,0.6349356174468994,-0.02558708004653454,0.8380504846572876,0.6300927400588989,-0.04549005627632141,0.7978928089141846,0.6325805187225342,-0.03834736347198486,0.7692170143127441,0.6300365924835205,-0.02723878063261509
S,0.6883976459503174,0.6376148462295532,-4.783989311363257e-07,0.689667820930481,0.5544711947441101,-0.024338994175195694,0.7060961723327637,0.4638691842556,-0.041171133518218994,0.7148633599281311,0.3936969041824341,-0.058308377861976624,0.7142510414123535,0.3387773036956787,-0.07218565046787262,0.7976688742637634,0.4754631221294403,-0.009121349081397057,0.8219648003578186,0.46727073192596436,-0.04199371114373207,0.7848457098007202,0.4910660982131958,-0.06534495949745178,0.7526880502700806,0.5121570229530334,-0.07654349505901337,0.8140023350715637,0.5259645581245422,-0.010548947378993034,0.8364563584327698,0.5219699740409851,-0.046285491436719894,0.7814253568649292,0.5440635681152344,-0.05951213464140892,0.7455949783325195,0.5571471452713013,-0.06025116518139839,0.8197253346443176,0.5772218704223633,-0.017318034544587135,0.8389552235603333,0.5758418440818787,-0.052096713334321976,0.7856406569480896,0.5879136323928833,-0.04954953119158745,0.7517465353012085,0.5927698612213135,-0.03819046914577484,0.8180473446846008,0.6284915804862976,-0.025854308158159256,0.8374085426330566,0.623521625995636,-0.04607429727911949,0.7963184714317322,0.6257613301277161,-0.03870479762554169,0.7682542204856873,0.6226096749305725,-0.02727433852851391
